ID;ames;set;_Numb._of_atoms;_Numb._of_bonds;_Numb._of_rings;_MaxRing1;_MaxRing2;_MaxRing3;Numb._of_rot._bonds;Numb._of_rig._bonds;Max._flex._chain_1;Max._flex._chain_2;Max._flex._chain_3;_Max._rig._chain;_Num._rig._frag.;_Part._flex._chain;_Min_eV_#1;_Min_eV_#2;_Min_eV_#3;_Max_eV_#1;_Max_eV_#2;_Max_eV_#3;_Graph_radius;_Graph_diameter;_Wiener_index;_Balaban_index;_Motoc_index;_Randic_index;_Inform_content;_K&H_Kappa1;_K&H_Kappa2;_K&H_Kappa3;_Kier_Chi0;_Kier_Chi2;_Kier_Chi3p;_Kier_Chi3c;_Kier_Chi4p;_Kier_Chi4c;_Kier_Chi5p;_Kier_Chi5c;_Kier_Chi6p;_Carbon_count;_Nitrogen_count;_Oxygen_count;_Silicon_count;_Phosphorous_count;_Sulphur_count;_Fluorine_count;_Clorine_count;_Bromine_count;_Iodine_count;Max._pos._charge_Gast.;Max._neg._charge_Gast.;Charge_range_Gast.;Aver._pos._charge_Gast.;Aver._neg._charge_Gast.;Dipole_moment_Gast.;_HMO_pi-energy;_HMO_reson._energy;_HMO_HOMO_energy;_HMO_LUMO_energy;Max.pos.chrg.(G+H);Max.neg.chrg.(G+H);Charge_range_(G+H);Aver._pos._charge_(G+H);Aver._neg._charge_(G+H);Dip._mom._2D_(G+H);_Mol._weight;_Polar_count;_Nonpolar_count;_Polar_count_/_MW;Nonpolar_count_/_MW;_Min._dist_DD;_Min._dist_DA;_Min._dist_AA;_Mol._volume_2D;_PSA;_NPSA;_TSA;_Polarizability;_HB-donors;_HB-acceptors;_Pos._ioniz.;_Neg._ioniz.;_GClogP;_NNlogP;_CMR;_Lipinski;_HYBOT_HB-Donors;HYBOT_HB-Acceptors;_HYBOT_max_donor;HYBOT_max_acceptor;_HYBOT_sum_donor;HYBOT_sum_acceptor;_HYBOT_sum_total
5245;1;tr;19;19;1;6;0;0;9;8;8;6;4;5;2;8;2.9343;4.12828;4.26648;9.74901;9.12213;8.84035;6;12;830;2.01867;5.55988;7.96127;2.79851;17.05263;10.74793;9.52066;12.77566;5.67226;4.15932;0.48864;2.7305;1.01766;1.79684;0;1.07438;14;2;3;0;0;0;0;0;0;0;0.20736;-0.38857;0.59593;0.05378;-0.11584;4.03851;-14.76908;7.36908;-1;0.38454;0.33269;-0.79273;1.12542;0.1239;-0.16783;7.3259;266.33609;5;9;0.01877;0.03379;?;3;2;480.03003;68.28646;281.98596;350.27243;31.05343;1;4;1;0;3.4367;2.6431;7.5609;0;1;4;-1.61;1.80292;-1.61;5.62394;7.23394
5247;1;tr;13;13;1;6;0;0;2;8;1;1;0;5;3;2;2.85704;4.06248;4.43066;9.99177;9.92406;9.09506;4;7;246;2.12369;3.55542;4.44514;2.56495;11.07692;4.48148;3.7037;8.64626;3.59036;2.17899;0.65339;1.40798;1.13299;0.62793;0;0.34944;6;2;5;0;0;0;0;0;0;0;0.21441;-0.35457;0.56898;0.08524;-0.0959;2.086;-27.31831;18.51831;-0.84313;-0.42659;0.56283;-0.56383;1.12666;0.29835;-0.31316;7.88663;184.10635;7;-1;0.03802;-0.00543;?;4;2;217.31;112.13328;72.77246;184.90573;13.91496;1;5;0;0;1.3514;1.74724;4.08864;0;1;5;-3;0.41;-3;2.08;5.08
5249;1;tr;7;6;0;0;0;0;4;0;4;0;0;0;0;4;4.63046;4.95762;6.46857;17.09091;17.09091;8.81005;3;6;56;2.71031;3.05505;3.41421;1.35178;7;6;6;5.53553;2.06066;1.20711;0;0.67678;0;0.35355;0;0.17678;4;0;1;0;0;0;0;2;0;0;0.06403;-0.37264;0.43666;0.05097;-0.20388;1.24672;?;?;?;?;?;?;?;?;?;?;143.01172;1;5;0.00699;0.03496;?;?;?;182.85001;8.79277;152.78764;161.58041;13.43156;0;1;0;0;1.3809;1.44794;3.18271;0;0;1;0;1.57;0;2.29;2.29
5250;1;tr;22;23;2;6;6;0;5;16;2;1;1;5;6;4;2.72214;2.84436;3.13872;35.03463;9.9598;9.74942;6;12;1190;1.45923;5.93179;7.28496;2.96502;18.34027;9.33333;7.90843;13.13531;5.3174;3.47733;0.65445;2.2398;1.16978;1.13979;0;0.63124;17;2;2;0;0;0;0;0;1;0;0.11816;-0.17916;0.29732;0.05537;-0.05883;2.37046;-34.72415;15.32415;-0.51958;-0.31406;0.42036;-0.66745;1.08782;0.1274;-0.15953;8.11145;355.18542;4;14;0.01126;0.03942;?;?;2;447.05008;63.32866;280.72064;344.04932;33.76708;0;3;1;0;4.7659;4.64453;9.08894;0;0;3;0;1.12154;0;3.24866;3.24866
5251;1;tr;20;22;3;6;3;3;8;14;2;2;1;5;5;6;3.59801;4.15395;4.37831;9.63462;9.57444;9.07226;6;11;876;1.12347;5.25858;9.09088;2.30258;14.91736;10.6875;8.14793;13.2089;6.62334;4.97036;0.93263;3.54666;1.64811;2.26488;0;1.445;14;0;6;0;0;0;0;0;0;0;0.27012;-0.36553;0.63565;0.06856;-0.20568;5.05657;-15.15441;11.15441;-1.40371;0.7886;0.70391;-0.81143;1.51535;0.2066;-0.29243;7.48609;284.30499;6;8;0.0211;0.02814;?;?;5;471.12006;71.71413;243.85199;315.56613;29.59019;0;4;0;0;0.9906;1.14336;6.7096;0;0;6;0;1.516;0;5.69669;5.69669
5254;0;tr;12;12;1;6;0;0;0;6;0;0;0;5;1;0;2.92893;4.42051;4.42051;17.12311;17.10413;17.10413;4;5;174;2.32643;2.86039;4.5;0.69315;10.08333;3.39506;2.04082;9;3.75;3.375;0.75;1.6875;2.25;0.76562;0;0.28125;6;0;0;0;0;0;0;6;0;0;0.07874;-0.07874;0.15749;0.07874;-0.07874;0.62994;-32.28889;26.28889;-0.85969;1.05242;0.06433;-0.06426;0.12859;0.06425;-0.06425;0.51432;284.7822;0;12;0;0.04214;?;?;?;217.24002;0;206.87527;206.87527;21.36673;0;0;0;0;5.8164;6.03871;5.64166;1;0;0;0;0.03;0;0.24;0.24
5255;0;tr;19;20;2;6;6;0;4;15;2;1;1;5;4;4;2.87432;2.90816;4.0212;9.95907;9.65593;9.03296;5;10;766;1.44895;5.12647;6.65225;2.79851;15.39;7.69527;6.81657;11.52458;4.90706;3.3553;0.55934;2.25841;1.13587;1.15343;0;0.6658;14;1;4;0;0;0;0;0;0;0;0.29771;-0.30493;0.60264;0.07154;-0.09355;2.58579;-31.47581;16.07581;-1;-0.33807;0.66421;-0.83851;1.50273;0.19748;-0.2038;9.64909;257.24146;5;9;0.01944;0.03499;?;?;2;382.26001;71.69546;210.80286;282.49832;26.45149;0;3;0;0;3.1633;3.40846;6.98437;0;0;4;0;1.14895;0;2.76384;2.76384
5256;0;tr;10;10;1;6;0;0;1;7;1;0;0;5;2;1;2.85864;3.97944;4.3645;9.61814;8.99754;8;3;5;117;1.96804;2.87904;3.42492;2.30258;8.1;3.40828;3.70248;6.51651;2.64981;1.51087;0.42678;0.91053;0.61572;0.44858;0;0.14786;8;0;2;0;0;0;0;0;0;0;0.29509;-0.32628;0.62137;0.08801;-0.11001;2.31982;-15.9246;7.9246;-1;0.50937;0.6616;-0.83868;1.50028;0.22851;-0.1751;4.11088;136.14792;2;6;0.01469;0.04407;?;?;2;218.78001;40.83051;126.33979;167.17029;15.11055;0;2;0;1;1.9206;2.11005;3.85305;0;1;2;-2.89;1;-2.89;1.46;4.35
5258;0;tr;22;23;2;6;6;0;7;13;4;3;3;5;3;5;2.83364;3.05223;3.99649;9.5954;9.24165;8.96898;7;13;1207;1.45202;6.0735;8.57879;2.902;18.34027;9.98811;8.44444;14.17928;6.13432;4.29445;0.56446;3.06458;1.24371;1.77693;0;1.05546;16;4;2;0;0;0;0;0;0;0;0.20734;-0.38963;0.59696;0.06342;-0.14149;6.57002;-23.38329;9.38329;-0.63818;0.34634;0.14841;-0.45117;0.59958;0.07356;-0.17438;6.59711;300.35559;5;11;0.01665;0.03662;6;3;1;511.6601;78.65162;284.15521;362.80682;33.96309;2;6;4;0;2.6184;2.98079;8.78068;0;2;6;-1.5075;1.81;-3.015;8.14659;11.16158
5260;1;tr;21;22;2;6;6;0;5;16;4;1;0;5;4;4;2.90355;2.93457;3.9742;9.75394;9.49648;9.12522;6;11;992;1.52633;5.33898;7.59075;2.78047;17.35537;9.20918;8.88889;12.88639;5.77369;3.85654;0.69758;2.69363;1.17767;1.51654;0;0.88693;16;1;4;0;0;0;0;0;0;0;0.28408;-0.26474;0.54882;0.07422;-0.10391;3.19049;-34.64836;18.64836;-0.80379;0.54501;0.69935;-0.89262;1.59197;0.27692;-0.1652;6.83605;285.29459;5;11;0.01753;0.03856;?;?;3;449.80005;61.71757;266.98224;328.6998;30.71551;0;3;0;0;2.4899;2.60818;7.77683;0;0;4;0;2.03202;0;5.13015;5.13015
5261;1;tr;9;8;0;0;0;0;1;5;1;0;0;4;3;1;4.10817;4.83916;5.13686;9.82828;9.52506;8.39205;3;6;98;3.42312;3.03681;3.52182;2.19722;9;4.83951;3.55556;6.48313;2.43263;1.56862;0.311;0.71545;0.68329;0.2866;0;0.05893;4;2;3;0;0;0;0;0;0;0;0.3662;-0.29987;0.66607;0.06548;-0.15716;1.47362;-14.65264;11.25264;-1.11852;0.27281;0.76816;-0.84009;1.60825;0.30606;-0.45787;4.57372;132.11792;5;-1;0.03784;-0.00757;?;?;4;194.59003;63.99901;106.27796;170.27698;11.6572;0;2;0;0;1.9422;1.00313;3.07681;0;0;4;0;2.36;0;4.44934;4.44934
5262;1;tr;21;24;4;17;14;13;1;21;1;0;0;17;5;1;2.29589;2.96926;3.55109;9.77297;9.46554;9.0398;5;9;783;1.15575;4.13867;7.85337;3.04452;14.58333;5.57099;4.05;12.79253;6.18351;4.95163;0.81246;3.69293;1.98946;2.56466;0;1.80605;19;0;2;0;0;0;0;0;0;0;0.16607;-0.34288;0.50895;0.04917;-0.07211;3.45562;-27.3538;9.3538;-0.57285;0.36761;0.51579;-0.79991;1.3157;0.1094;-0.10658;6.69793;276.32913;2;17;0.00724;0.06152;?;?;5;468.31006;27.37628;271.61069;298.98697;33.525;0;2;0;0;4.1818;4.37498;8.30847;0;0;2;0;1.47125;0;3.65034;3.65034
5264;1;tr;20;19;0;0;0;0;9;6;4;3;3;2;4;8;3.76204;3.87916;4.07221;16.10002;9.57312;9.55905;6;12;969;4.04859;5.86829;7.91498;2.99573;20;10.6875;9.5625;14.22577;6.46073;4.25028;1.1237;2.27297;1.97192;1.549;0;0.80103;10;3;6;0;0;1;0;0;0;0;0.28071;-0.32893;0.60964;0.10504;-0.24827;7.09139;-28.44938;20.44938;-1.25701;0.7886;0.7145;-0.84971;1.56421;0.33166;-0.40155;16.77703;307.32349;9;1;0.02929;0.00325;3;2;2;445.67001;175.32153;183.81227;359.13379;28.0157;4;7;1;2;-2.3437;-4.01944;7.17205;0;7;9;-3.34929;1.95679;-13.49575;10.15972;23.65547
5265;1;tr;28;31;4;14;10;10;4;25;2;1;1;13;7;3;2.42104;2.87802;3;17.07233;9.78729;9.35706;6;12;2003;1.088;6.04546;9.86568;2.98563;21.24038;9.01333;7.98677;16.87199;8.05352;5.41676;1.47808;4.16191;1.9946;2.53765;0.07217;1.7259;21;3;3;0;0;1;0;0;0;0;0.44502;-0.3421;0.78712;0.06995;-0.12344;6.88244;-44.95402;19.75402;-0.40184;0.40436;0.68054;-0.98132;1.66186;0.14247;-0.19985;12.5232;393.45886;6;15;0.01525;0.03812;5;2;2;605.65002;85.11489;323.31375;408.42865;43.48473;2;5;2;0;3.798;3.07627;10.89481;0;2;6;-1.81;1.9;-3.056;8.57913;11.63513
5267;1;tr;24;26;3;9;6;5;5;17;2;1;1;9;7;4;3.09919;3.36157;3.88584;9.77055;9.60634;9.29357;6;12;1415;1.20056;5.90167;9.67829;2.77372;18.78106;8.13148;7.4244;16.17336;8.69971;6.0223;2.00622;4.62579;2.85191;3.01651;0.17956;1.90735;19;1;4;0;0;0;0;0;0;0;0.27669;-0.29461;0.5713;0.05447;-0.10253;3.1539;-23.1982;12.9982;-1;0;0.71044;-0.80455;1.51499;0.28564;-0.19076;7.44081;331.4061;5;14;0.01509;0.04224;?;?;4;585.95007;64.78273;337.9317;402.71442;38.7356;0;3;0;0;3.4492;3.74661;9.1324;0;0;5;0;1.35;0;4.47853;4.47853
5268;1;tr;18;19;2;6;5;0;3;14;1;1;1;5;4;3;2.89377;3.27674;4.09915;16.44403;9.90489;9.54194;6;11;671;1.40781;5.07911;6.36341;2.73634;14.40997;6.43787;7.25898;11.29253;5.07943;3.36616;0.77169;1.88799;1.32399;1.19019;0;0.65823;12;2;3;0;0;1;0;0;0;0;0.23856;-0.26815;0.50671;0.06996;-0.08072;2.36197;-28.09305;14.09306;-0.74043;-0.69903;0.56489;-0.88163;1.44652;0.39227;-0.21112;8.23625;262.28439;5;7;0.01906;0.02669;?;2;2;365.72003;77.17395;197.21751;274.39148;26.65926;1;3;0;0;2.7818;2.63071;7.0551;0;1;4;-2.53;2.22;-2.53;4.39398;6.92397
5269;1;tr;15;17;3;11;10;9;1;15;1;0;0;11;4;1;2.47784;3.43253;3.85021;9.97857;9.47622;8.4655;3;6;317;1.26899;3.33666;5.46536;2.70805;10.17301;3.7856;3.2256;9.00807;4.39227;3.33669;0.58774;2.36898;1.31886;1.46505;0;0.9976;12;1;2;0;0;0;0;0;0;0;0.11844;-0.12716;0.2456;0.04498;-0.04498;1.2962;-21.32241;8.92241;-0.68144;-0.30151;0.41849;-0.66935;1.08784;0.14694;-0.14335;3.93135;199.20535;3;9;0.01506;0.04518;?;?;2;307.28003;44.63116;159.8736;204.50476;22.11057;0;2;0;0;3.2336;3.48521;5.70158;0;0;2;0;0.54667;0;2.11387;2.11387
5270;1;tr;18;19;2;6;6;0;3;12;1;1;1;5;2;3;2.71392;3.02044;4.00597;9.4322;9.26526;8.66143;5;9;613;1.53993;4.55683;6.84739;2.19722;14.40997;6.43787;4.89796;11.87832;4.98963;3.7934;0.65947;2.46386;1.53763;1.32537;0;0.81646;14;2;2;0;0;0;0;0;0;0;0.12285;-0.34212;0.46497;0.0701;-0.12852;4.22298;-31.15448;19.15448;-0.48846;0.82116;0.10042;-0.28575;0.38617;0.0677;-0.13094;2.65213;244.28905;4;10;0.01637;0.04094;9;3;3;415.34009;73.5477;216.00677;289.55447;28.03424;4;4;2;0;1.8224;2.15519;7.20333;0;4;4;-0.5;1.35;-2;5.11364;7.11364
5271;1;tr;10;10;1;6;0;0;1;7;1;0;0;5;2;1;2.90127;4.0944;4.47975;17.09544;17.09289;9.39706;3;5;114;2.02136;2.78089;3.4309;2.30258;8.1;3.40828;3.11111;6.51651;2.59525;1.60486;0.39328;1.05175;0.70799;0.33654;0;0.13015;7;0;1;0;0;0;0;2;0;0;0.25483;-0.26887;0.52369;0.08555;-0.08555;1.97423;-19.74863;11.74863;-0.95264;0.44472;0.6219;-0.79636;1.41826;0.19086;-0.16762;3.91716;175.01205;1;8;0.00571;0.04571;?;?;?;197.06003;18.27152;148.97549;167.24701;16.07391;0;1;0;0;2.7007;3.03764;4.22874;0;0;1;0;0.7;0;1.25935;1.25935
5272;1;tr;17;18;2;6;5;0;3;14;1;1;1;5;4;3;2.84039;3.63048;4.24054;16.44457;9.95523;9.39101;6;11;573;1.39227;4.91022;5.9728;2.67012;13.4321;6.25;6.47934;10.36988;4.51666;3.06135;0.57111;1.81915;1.07071;1.01004;0;0.6738;10;3;3;0;0;1;0;0;0;0;0.19579;-0.27664;0.47243;0.08032;-0.11244;3.50619;-29.02595;15.02595;-0.83595;-0.48459;0.60652;-0.79584;1.40236;0.23779;-0.48093;15.12656;249.24588;5;5;0.02006;0.02006;?;2;2;321.28006;87.41722;159.40996;246.82718;23.42196;1;4;0;0;1.7101;1.93652;6.31485;0;1;5;-2.00049;1.96;-2.00049;4.72178;6.72227
5274;0;tr;12;12;1;6;0;0;3;7;2;1;0;5;2;3;2.86881;4.01185;4.39512;9.58182;9.15396;8.53331;3;6;197;2.07422;3.30977;4.49156;2.48491;10.08333;4.88889;4;7.93072;3.18748;1.99649;0.35101;1.42399;0.68907;0.72065;0;0.37032;9;1;2;0;0;0;0;0;0;0;0.23438;-0.33993;0.5743;0.07434;-0.13939;2.32497;-19.20348;11.20348;-0.83819;0.55615;0.57737;-0.88235;1.45971;0.20506;-0.18688;5.04657;165.18913;3;6;0.01816;0.03632;?;2;4;275.65009;55.34732;151.67566;207.02298;18.39737;2;2;0;0;1.1646;1.30652;4.66722;0;2;3;-2.08;2.22;-4.16;3.7764;7.9364
5275;0;tr;6;5;0;0;0;0;1;1;1;0;0;1;1;1;3.97651;5.24753;6.7483;9.56743;8.46024;8;2;3;29;3.19999;2.08167;2.29693;1.79176;6;2.22222;3;4.78446;2.00105;0.9856;0.4928;0;0.90105;0;0;0;3;0;3;0;0;0;0;0;0;0;0.28939;-0.38112;0.67051;0.12511;-0.25021;2.40075;-7.5772;5.5772;-1.40371;0.7886;0.72318;-0.81259;1.53577;0.43037;-0.35866;2.34779;90.07794;3;0;0.0333;0;?;3;2;132.04001;63.38948;55.11487;118.50435;7.6838;1;3;0;1;-0.4177;-0.88579;1.93679;0;2;3;-3.34929;1.37;-4.8551;2.8;7.6551
5276;0;tr;10;10;1;6;0;0;0;6;0;0;0;5;1;0;2.92919;4.3862;4.44298;17.1066;17.09352;17.08075;3;5;109;2.10802;2.63734;3.66068;2.30258;8.1;2.93878;2.28571;7.1547;2.94936;2.32885;0.53868;1.09151;1.36902;0.48884;0;0.16667;6;0;1;0;0;0;0;3;0;0;0.21442;-0.35409;0.56851;0.09591;-0.1119;2.07687;-24.33849;18.33849;-0.78782;1.03801;0.13903;-0.2957;0.43473;0.07168;-0.10395;1.06152;197.44643;1;8;0.00506;0.04052;?;?;?;192.95;22.87096;145.93742;168.80838;16.41823;1;1;0;0;3.5558;3.78856;4.32249;0;1;1;-2.32;0.54;-2.32;0.72;3.04
5277;0;tr;26;26;1;6;0;0;13;9;7;4;4;5;3;12;2.91078;4.07631;4.13592;9.65441;9.30131;8.58997;9;17;2086;2.10308;7.48249;11.33503;3.15146;24.03846;14.98439;12.9375;18.15649;8.44077;5.88604;0.8737;4.17831;1.53079;2.44371;0;1.38496;21;2;3;0;0;0;0;0;0;0;0.35412;-0.3333;0.68742;0.04522;-0.11054;5.05947;-23.37089;15.37089;-0.68388;0.90034;0.74163;-0.87749;1.61912;0.12238;-0.14095;9.75656;364.52213;5;16;0.01372;0.04389;?;2;5;716.41986;51.6157;455.95587;507.57156;46.24872;1;3;1;0;5.48831;5.33909;10.75741;1;1;5;-1.41;1.93286;-1.41;5.11568;6.52568
5278;0;tr;20;21;2;8;5;5;5;11;2;2;2;7;3;4;3.65033;3.96788;4.38197;9.63229;8.73819;8.68812;5;9;830;1.55987;4.9789;9.05177;2.92642;16.37188;6.40583;5.37891;14.5436;8.42659;7.20904;1.71044;4.301;5.04122;2.24357;0.45118;1.52066;15;1;4;0;0;0;0;0;0;0;0.30381;-0.37988;0.68369;0.05355;-0.15617;4.46642;-7.5772;5.5772;-1.40371;0.7886;0.7376;-0.80312;1.54072;0.1395;-0.19232;5.65804;285.37918;5;10;0.01752;0.03504;3;3;3;537.97015;73.35764;295.48355;368.84119;33.84057;2;4;1;0;1.2053;1.38771;7.56335;0;2;5;-1.867;1.98429;-3.317;6.18302;9.50002
5279;0;tr;22;23;2;10;6;6;7;10;6;0;0;9;2;6;2.82284;3.98215;4.01317;9.3527;8.79389;8.6708;6;12;1168;1.4923;5.85392;9.35661;2.94123;18.34027;7.7135;7.90843;15.70674;9.16081;5.70306;2.61325;3.67236;2.97213;2.86373;0.25;1.62736;17;1;4;0;0;0;0;0;0;0;0.20439;-0.3799;0.58429;0.05854;-0.16211;5.84291;-12.19732;6.19732;-0.82741;1;0.13404;-0.3799;0.51395;0.06225;-0.16559;4.39453;309.40057;5;12;0.01616;0.03878;3;3;3;570.66998;91.35491;302.55215;393.90707;36.55202;4;5;1;0;1.1464;1.32516;8.59568;0;4;5;-2.00049;2.01;-6.4063;7.43945;13.84576
5281;1;tr;19;20;2;10;6;6;4;14;2;2;2;9;4;3;2.49294;3.47897;3.67894;9.62669;9.54484;8.81983;5;9;672;1.66347;4.39963;6.94431;2.94444;15.39;7.1358;5.12;11.94723;5.21648;3.68136;0.69758;2.7121;1.3443;1.64072;0;0.98673;16;0;3;0;0;0;0;0;0;0;0.26414;-0.3429;0.60704;0.06281;-0.10629;4.24929;-27.66507;12.46507;-0.53824;0.66061;0.69795;-0.81192;1.50987;0.204;-0.13276;7.71897;256.29645;3;13;0.01171;0.05072;?;?;8;431.69003;36.16905;270.00134;306.17038;29.7547;0;2;0;0;3.1421;3.19548;7.4391;0;0;3;0;1.505;0;3.47822;3.47822
5282;1;tr;26;28;3;6;6;6;6;22;4;1;1;5;5;5;2.90207;2.9084;2.93457;9.77779;9.54043;9.13186;6;12;1749;1.24551;6.05437;9.25144;2.93818;20.72704;11.11111;10.22222;15.27314;6.78616;4.93652;0.65592;3.36214;1.46391;1.83792;0;1.17803;21;1;4;0;0;0;0;0;0;0;0.31824;-0.25847;0.57671;0.07762;-0.08927;3.05725;-42.99456;20.99456;-0.80119;0.496;0.67203;-0.88655;1.55858;0.27299;-0.13093;7.0409;347.36398;5;16;0.01439;0.04606;?;?;3;548.97003;61.71757;326.49765;388.21521;38.49953;0;3;0;0;4.1542;4.21515;9.85046;0;0;4;0;2.03202;0;5.09622;5.09622
5283;1;tr;14;14;1;6;0;0;3;9;1;1;1;5;4;3;2.83166;3.50604;4.24744;9.95586;9.587;9.05382;4;8;332;1.97751;4.16157;4.68916;2.63906;12.07143;5.77778;6.1875;8.87831;3.58548;1.93973;0.56046;1.14629;0.71324;0.65585;0;0.32953;9;1;4;0;0;0;0;0;0;0;0.28826;-0.32662;0.61489;0.09068;-0.09975;3.15037;-26.05905;14.45905;-0.78106;-0.33809;0.63211;-0.85146;1.48357;0.22217;-0.30603;11.12426;193.15617;5;4;0.02589;0.02071;?;?;2;265.67004;85.46166;128.88388;214.34555;17.90425;0;4;0;1;1.7966;2.19175;4.9668;0;1;4;-3.34929;1.315;-3.34929;2.92445;6.27373
5284;1;tr;3;2;0;0;0;0;0;0;0;0;0;0;0;0;5;7;8;8;7;5;1;2;4;2.29966;1.41421;1.41421;0.63651;3;2;0;2.70711;0.70711;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0.11912;-0.31784;0.43696;0.09081;-0.31784;1.31087;?;?;?;?;?;?;?;?;?;?;46.07174;2;-1;0.04341;-0.02171;2;2;2;90.83;55.94209;25.18744;81.12952;5.27721;4;2;2;0;-1.4943;-1.33505;1.43991;0;4;2;-1.28492;0.97048;-5.13969;1.94095;7.08064
5285;1;tr;23;26;4;9;8;6;2;20;2;0;0;8;5;2;2.70915;3.41143;3.74802;9.71913;9.52247;9.11144;5;10;1060;1.12444;4.72484;9.34901;3.13549;16.46745;5.5;4.34568;15.15434;8.92431;7.92393;2.09703;5.37382;5.80755;3.59274;0.79964;2.48148;17;1;5;0;0;0;0;0;0;0;0.21515;-0.38537;0.60052;0.07479;-0.21078;4.99014;-15.22294;3.22294;-0.75578;-0.42817;0.61895;-0.73492;1.35387;0.14453;-0.32324;6.38361;317.33646;5;12;0.01576;0.03781;3;2;2;513.42004;95.31274;240.99757;336.3103;33.69242;3;6;0;0;0.3928;0.80306;8.14041;0;3;6;-2.27197;1.7;-5.58896;8.93534;14.52431
5287;1;tr;16;18;3;14;10;10;0;16;0;0;0;13;3;0;2.43664;2.95529;3.76878;9.76574;9.09341;8.47373;4;8;413;1.19058;3.90619;5.63077;2.16608;11.11111;4.34911;4.0768;9.6188;4.55342;3.10659;0.66667;2.23631;1.09024;1.36108;0;0.8393;13;3;0;0;0;0;0;0;0;0;0.12281;-0.30107;0.42388;0.06543;-0.11123;3.81493;-26.37056;10.37056;-0.4709;0.36743;0.13489;-0.53625;0.67114;0.10364;-0.13096;2.11078;209.24654;2;11;0.00956;0.05257;8;4;4;344.97006;65.58147;159.13089;224.71236;24.71126;4;3;3;0;1.86;1.84147;6.49615;0;4;3;-1.28475;1.9;-5.13901;5.26547;10.40447
5288;1;tr;11;11;1;6;0;0;2;6;2;0;0;5;1;2;2.87994;4.22047;4.41487;9.35534;8.66023;7.96531;4;7;158;1.97493;3.23054;4.29869;2.3979;9.09091;4.13265;3.78698;7.64626;3.17994;2.01743;0.41307;1.39564;0.7292;0.72886;0;0.30718;8;2;1;0;0;0;0;0;0;0;0.12285;-0.33922;0.46207;0.0672;-0.1536;2.7722;-18.64265;12.64265;-0.56116;1.05349;0.06601;-0.28629;0.35231;0.05544;-0.15439;1.66325;152.19368;3;5;0.01971;0.03285;4;3;3;269.97006;64.44295;132.1537;196.59665;17.75636;4;3;2;0;0.6692;0.97557;4.529;0;4;3;-1.28475;1.45;-3.5695;3.73907;7.30857
5290;1;tr;20;23;4;18;14;14;0;21;0;0;0;17;4;0;2.30434;2.7192;3.3112;9.84971;9.3042;8.69818;5;9;725;1.07447;4.30361;7.05342;2.99573;13.64839;5.32526;4.02337;11.7735;5.60798;4.28561;0.74701;3.22177;1.66327;1.89825;0;1.35179;19;1;0;0;0;0;0;0;0;0;0.08391;-0.23827;0.32218;0.04303;-0.05737;1.77694;-25.66216;4.66216;-0.52286;0.37479;0.15871;-0.47821;0.63692;0.069;-0.06838;2.15069;257.3291;0;19;0;0.07384;?;?;?;449.13007;10.24327;272.55899;282.80228;33.18103;0;1;1;0;5.234;5.77331;8.34452;1;0;1;0;1.46667;0;2.8406;2.8406
5291;1;tr;9;9;1;6;0;0;2;6;0;0;0;7;2;0;4.20576;4.90309;5.12188;9.75061;9.01699;8.22195;3;5;88;1.88362;2.70801;3.95192;2.19722;7.11111;3.23967;3.55556;6.26758;3.26756;2.31029;0.45534;1.69511;0.70272;0.70272;0;0.29571;4;2;3;0;0;0;0;0;0;0;0.2116;-0.36489;0.57648;0.07663;-0.24903;2.05538;-6.76908;5.36908;-1.14247;0.38454;0.33103;-0.7954;1.12643;0.15044;-0.50262;3.87311;132.11792;5;-1;0.03784;-0.00757;?;2;2;194.59;68.28646;83.70705;151.99352;11.53824;1;4;1;0;0.5141;-0.51005;2.98986;0;1;4;-1.85529;1.80292;-1.85529;5.03515;6.89044
5294;1;tr;23;25;3;14;10;10;4;18;3;1;0;13;4;4;2.40498;2.95068;3.68952;9.82574;9.48558;8.962;6;12;1200;1.2548;5.45263;8.66877;3.07522;17.8112;7.92;6.09418;14.52458;7.01303;4.8157;1.03026;3.47935;1.83462;2.014;0;1.40822;18;4;1;0;0;0;0;0;0;0;0.24071;-0.29977;0.54048;0.0594;-0.12303;4.29185;-30.20022;12.20022;-0.47019;0.33406;0.57132;-0.88051;1.45183;0.15099;-0.15744;6.38699;308.37759;4;14;0.01297;0.0454;6;2;4;531.93005;71.9325;288.24274;360.17523;36.38372;3;4;3;0;1.9534;1.63561;9.22514;0;3;5;-1.88333;2.02345;-4.45281;7.59581;12.04862
5295;0;tr;11;12;2;10;6;6;0;11;0;0;0;9;2;0;2.60396;3.5746;4.18116;9.72315;9.27641;8.47261;3;6;144;1.42652;2.91079;3.81538;2.3979;7.63889;3.16406;3.26531;6.54145;2.8506;1.90497;0.33333;1.30874;0.55801;0.66368;0;0.34399;9;1;0;0;0;0;1;0;0;0;0.14309;-0.24876;0.39185;0.06711;-0.09587;1.81793;-20.35243;9.35243;-0.68471;0.53451;0.16733;-0.46232;0.62965;0.09016;-0.13971;1.59871;147.14905;0;10;0;0.06796;?;?;?;217.72005;10.24327;143.22057;153.46384;15.88465;0;1;1;0;2.2218;2.5149;4.14111;0;0;1;0;1.69;0;2.31756;2.31756
